日付,時刻,緯度,経度,高度,速度,距離,積算距離
26/06/01,17:28:55,33.8412,132.1164,11.64,0.00,0.16,816.4m,"<+33.84125817,+132.11641649> +/- 310.22m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分55秒 日本標準時","<+33.84125717,+132.11641767> +/- 289.81m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分53秒 日本標準時"
26/06/01,17:28:55,33.8410,132.1158,11.65,0.00,52.12,868.5m,"<+33.84109430,+132.11588875> +/- 306.73m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分55秒 日本標準時","<+33.84125817,+132.11641649> +/- 310.22m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分55秒 日本標準時"
26/06/01,17:28:59,33.8413,132.1157,12.97,0.00,28.64,897.1m,"<+33.84133804,+132.11578675> +/- 384.50m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分59秒 日本標準時","<+33.84109430,+132.11588875> +/- 306.73m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分55秒 日本標準時"
26/06/01,17:28:59,33.8413,132.1157,12.97,0.00,0.00,897.1m,"<+33.84133804,+132.11578675> +/- 384.50m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分59秒 日本標準時","<+33.84133804,+132.11578675> +/- 384.50m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分59秒 日本標準時"
26/06/01,17:29:01,33.8417,132.1156,13.23,0.00,44.77,941.9m,"<+33.84171852,+132.11562533> +/- 393.05m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分01秒 日本標準時","<+33.84133804,+132.11578675> +/- 384.50m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時28分59秒 日本標準時"
26/06/01,17:29:02,33.8414,132.1148,12.80,0.00,82.62,1.0Km,"<+33.84142630,+132.11480429> +/- 391.95m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分02秒 日本標準時","<+33.84171852,+132.11562533> +/- 393.05m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分01秒 日本標準時"
26/06/01,17:29:04,33.8420,132.1145,12.56,0.00,74.87,1.1Km,"<+33.84206936,+132.11455825> +/- 401.69m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分04秒 日本標準時","<+33.84142630,+132.11480429> +/- 391.95m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分02秒 日本標準時"
26/06/01,17:29:06,33.8423,132.1145,11.80,0.00,28.07,1.1Km,"<+33.84232100,+132.11452630> +/- 428.34m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分06秒 日本標準時","<+33.84206936,+132.11455825> +/- 401.69m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分04秒 日本標準時"
26/06/01,17:29:20,33.8424,132.1144,11.26,0.00,15.29,1.1Km,"<+33.84242427,+132.11441679> +/- 859.44m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分20秒 日本標準時","<+33.84232100,+132.11452630> +/- 428.34m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分06秒 日本標準時"
26/06/01,17:29:20,33.8408,132.1124,11.38,0.00,251.53,1.4Km,"<+33.84081820,+132.11249826> +/- 860.27m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分20秒 日本標準時","<+33.84242427,+132.11441679> +/- 859.44m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分20秒 日本標準時"
